FighterID,Name,Height,Weight,Reach,DOB,SSPM,StrkACC,SSAbsPM,StrkDEF,TDAVG,TDACC,TDDEF,SUBAVG,Wins,Losses,WLDiff,Fire
10f3ba6cd2f44a97,Dominick Cruz,"5'8""",135,68,1985,3.91,0.33,2.61,0.7,2.82,0.42,0.83,0.1,14,4,10,-1
784285b7ae7dd85f,Shane Campbell,"6'0""",155,71,1987,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0,1,4,-3,-1
7abe471b61725980,Fabricio Camoes,"5'10""",155,71,1978,1.29,0.33,1.85,0.61,2.34,0.32,0.2,1.5,2,4,-2,-1
cc7040fe76f0ef91,Devin Clark,"6'0""",205,75,1990,2.99,0.55,2.95,0.43,2.35,0.33,0.6,0.1,8,8,0,-1
03da33a102d9a45f,Jose Canseco,"6'4""",240,,1964,0.78,0.1,4.68,0.62,0,0,0,0,0,1,-1,-1
06d4eb8123087123,Jonathan Contrestano,,155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
f21a152aaa3e95c6,Vinicius Cenci,"6'1""",155,74,1995,2.9,0.48,2.69,0.62,1.61,0.5,0,0,0,1,-1,-1
28877eddb1c0b967,Guilherme Costa,,155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
98601a40e9d96047,Jeff Crotty,,155,,  --,0.93,0.35,3.33,0.54,5,0.38,0,1,0,0,0,0
88ffe9745e218dd8,Brett Cooper,"6'0""",170,,1987,0,0,0,0,0,0,0,0,1,0,1,1
52e76bb4b3e852f3,Antonio Carlos Junior,"6'2""",185,79,1990,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,7,5,2,-1
41e77dc504a192c6,Chris Condo,"6'0""",335,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
4a99978a0366bb29,Ricky Camp,"5'7""",135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
9fa3bd637edd9aa2,Patrick Cote,"5'11""",170,75,1980,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,13,11,2,-1
a0a69dc9914ef6e1,Eric Castile,"5'8""",145,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
67f272324a030d00,Misha Cirkunov,"6'3""",205,77,1987,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,6,7,-1,-1
9c5f7d5c6d084b35,Gabriel Checco,"6'1""",185,,1986,0,0,0,0,0,0,0,0,0,0,0,0
3ab0df1ddd5f1dc2,Mike Cook,"6'1""",205,,  --,1.72,0.49,2.4,0.46,1.03,0.33,0.55,2.1,1,2,-1,-1
08a7080ff5904661,Rafael Carino,"6'8""",245,,  --,0,0,0,0,0,0,0,0,1,0,1,1
899eaba48fa864a6,Gina Carano,"5'8""",145,,1982,4.5,0.47,2.66,0.64,1.24,0.66,0.85,1.6,7,1,6,-1
25433871e4eee0f4,Alberto Crane,"5'5""",155,,1976,0.43,0.25,2.61,0.57,0,0,0.5,4,0,2,-2,-1
8788beb528894f33,Donnie Chappell,"5'11""",178,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
d967f0128c323de6,Daniel Cormier,"5'11""",235,72,1979,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,19,3,16,-1
1e3302f9ab6f549a,Scott Carson,"6'2""",215,,  --,0.62,0.66,6.22,0.23,0,0,0,0,0,1,-1,-1
3993f7dcb7caf42a,Brandon Cash,"6'5""",255,,  --,5.42,0.72,0.68,0.33,10.17,0.66,0,0,0,2,-2,-1
6ca68b636fbc1f18,Tim Catalfo,"5'11""",235,,  --,0.39,1,0.77,0.33,0,0,0,0,0,1,-1,-1
a0c29b13f7a5df32,Chris Coggins,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
fc08099550072fe4,Waldo Cortes-Acosta,"6'4""",260,78,1991,6.97,0.5,4.06,0.52,0,0,0.6,0,4,1,3,1
92fa1401b7927da3,Jake Collier,"6'3""",230,78,1988,5.81,0.43,5.01,0.5,0.79,0.33,0.67,0.5,5,8,-3,0
b7dc25ee40ee8334,Darrion Caldwell,"5'10""",135,,1987,0.85,0.34,0.57,0.6,3.41,0.66,1,0.8,0,0,0,0
923767209632e08a,Ken Cross,"6'0""",155,72,1994,2.2,0.57,1.4,0.55,1,0.12,0.66,0,1,0,1,1
003d82fa384ca1d0,Aalon Cruz,"6'0""",145,78,1989,7.58,0.39,8.88,0.58,0,0,0,0,1,2,-1,-1
e5512a6aed150d8f,Remo Cardarelli,,135,,  --,2.27,0.47,1.47,0.59,0,0,1,0,0,0,0,0
68dd7b3783c19f9c,Shane Carwin,"6'2""",265,80,1975,4.38,0.47,3.53,0.53,1.42,0.33,0.42,0,5,2,3,-1
2a7afe14b3a0a058,Asbel Cancio,"5'10""",225,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
760a55d5b6098cbe,Carlos Candelario,"5'8""",125,68,1991,3.97,0.46,5.17,0.44,2.28,0.36,0.53,0.3,1,3,-2,-1
7d21de9c6d7c98b2,Rich Clementi,"5'9""",155,72,1976,1.43,0.37,2.29,0.6,1.72,0.42,0.25,1.1,5,6,-1,-1
13a0275fa13c4d26,Jared Cannonier,"5'11""",185,77,1984,4.68,0.52,4.13,0.59,0.44,0.42,0.63,0,10,6,4,2
f5585e675af7afd4,Mike Campbell,"5'9""",155,,  --,1.4,0.26,1.4,0.63,5.26,1,0,0,0,2,-2,-1
c9bbf1a0285a8076,Jeff Cox,"5'10""",155,,1968,0.56,0.25,1.69,0.33,4.23,0.5,0.8,0,0,2,-2,-1
d1e7fc58d4225cdf,Danny Castillo,"5'9""",155,71,1979,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,12,10,2,-1
b1e5bcaad32a3cac,Priscila Cachoeira,"5'7""",125,65,1988,4.12,0.43,7.13,0.45,0.18,0.33,0.65,0,4,5,-1,-1
b62d5280966b2460,Clayton Carpenter,"5'6""",125,66,1996,4.5,0.51,2.85,0.6,2.47,0.5,0,2.5,2,0,2,2
b39f7a6c2be17ee8,Charlie Campbell,"6'0""",155,72,1995,11.03,0.54,5.42,0.6,0,0,1,0,1,1,0,1
60098849c703e389,Mark Climaco,"5'4""",125,65,1997,4.13,0.59,2.9,0.57,3.5,0.36,0.46,0,1,1,0,-1
b369533a577fa97c,Dan Christison,"6'8""",265,,1972,4.23,0.51,3.88,0.54,0,0,0.37,1.1,1,1,0,-1
a8ea84cbe1655f0a,Jeff Curran,"5'6""",135,69,1977,1.54,0.31,2.48,0.6,0.35,0.12,0.35,1.2,3,8,-5,-1
1b51895e5572cfda,Bobby Cooper,"6'1""",155,,  --,2.87,0.25,3.4,0.59,0,0,0.4,1,0,0,0,0
3591d0d5d382a381,Francis Carmont,"6'3""",205,78,1981,2.22,0.42,1.64,0.59,1.79,0.36,0.73,0.6,6,3,3,-1
8112c9a23dccc759,JR Coughran,"5'6""",145,,1994,12.29,0.57,6.8,0.45,0,0,0.75,0,0,1,-1,-1
05b43e0ead3df345,Kailin Curran,"5'4""",115,65,1991,3.89,0.43,4.75,0.53,2,0.57,0.61,0.6,1,6,-5,-1
69108cb8b32efe04,Mychal Clark,"6'3""",224,,  --,5.8,0.56,2.9,0.59,0,0,0,0,1,0,1,1
15ec018d144710db,Nathan Coy,"5'10""",170,69,1978,3.88,0.52,2.4,0.61,3.17,0.47,0.5,0,2,4,-2,-1
db5dc7cb80d7d418,Will Chope,"6'4""",145,,1990,4.43,0.27,9.93,0.46,0,0,0,0,0,1,-1,-1
155a02a8b4311057,Dos Caras Jr.,"6'4""",225,,1977,0.77,0.23,1.2,0.59,0,0,0.72,0,0,2,-2,-1
48e96d9cea6d4ab0,Josh Clopton,"5'6""",145,,1981,1.6,0.64,2.87,0.5,2,0.66,0.75,0,0,2,-2,-1
0e46690e55a8df75,Timothy Cuamba,"5'9""",145,71,1999,2.87,0.34,4.47,0.53,0,0,0.83,0,1,0,1,1
d4a12dfa4067742f,Murad Chunkaiev,"5'11""",185,,  --,0.85,0.16,3.41,0.66,8.53,1,0,0,0,1,-1,-1
9123c54d0a2b72dd,Christian Colombo,"6'5""",265,,1980,2.76,0.44,4.02,0.42,0,0,0.33,0,0,2,-2,-1
2b1c6f28039efe36,Joe Cason,"6'3""",205,,1988,4.17,0.55,10.83,0.23,0,0,0,0,0,1,-1,-1
9f7787e56a6bc0f4,Sako Chivitchian,"5'11""",155,,1984,2.4,0.27,4.8,0.46,0,0,1,0,0,1,-1,-1
46fd223e3ced39b3,Ryan Couture,"5'10""",155,73,1982,3.54,0.45,2.87,0.54,1.55,0.29,0.46,1.3,6,3,3,-1
456c02115efc4a01,Bruno Carvalho,"5'8""",154,,1982,0.6,0.45,0.93,0.53,0,0,0.66,4,0,1,-1,-1
68d76fd9ecf7431d,Luke Caudillo,"5'7""",155,,1980,1.97,0.28,5.07,0.55,0.44,0.2,0.85,0,0,3,-3,-1
e59b13321562eed3,Chris Culley,,145,,1986,0,0,0,0,0,0,0,0,0,1,-1,-1
9346efb4bbaedd08,Cody Carrillo,"5'10""",155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
1267b631db78665a,Chad Corvin,"6'5""",255,,  --,0,0,0,0,0,0,0,0,0,0,0,0
42611508ba8c3298,Johnny Cisneros,"5'11""",170,,1980,0,0,0,0,0,0,0,0,0,0,0,0
5b03b61f9d90125e,Morgan Charriere,"5'8""",145,69,1995,6.75,0.53,2.34,0.78,0,0,0,0,1,0,1,1
fe67cd6423f7a8ad,Clint Coronel,,155,,  --,4.93,0.32,5.6,0.66,0,0,0.66,0,1,2,-1,-1
3aeb69b4a13ff0e8,Emilio Cuellar,,125,,  --,0,0,0,0,0,0,0,0,0,0,0,0
3e61082025db8137,Yosdenis Cedeno,"5'8""",155,69,1985,1.64,0.29,1.6,0.67,0,0,0.31,0.3,1,3,-2,-1
4b93a88f3b1de35b,Michael Chandler,"5'8""",155,71,1986,4.89,0.46,4.58,0.46,2.17,0.38,0.71,0.9,4,3,1,-1
b2e3aca4cd363477,Chris Cariaso,"5'3""",125,64,1981,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8,11,7,4,-1
2c010b26a3306969,Orion Cosce,"5'11""",170,71,1994,2.77,0.53,4.02,0.44,1.92,0.4,0.61,0,2,2,0,-1
b8b765e320a8db39,Santo Curatolo,"5'3""",125,62,1995,1.4,0.39,6.07,0.34,2,0.33,1,0,0,1,-1,-1
b27b8881d7444114,Adam Cella,"6'2""",170,,1985,1.91,0.42,2.61,0.51,3.92,0.75,0.5,1.3,0,1,-1,-1
5ef0088c1b19beeb,Bryan Caraway,"5'8""",135,68,1984,2.53,0.34,3.61,0.54,2.57,0.25,0.8,0.8,8,6,2,-1
6c8072b61c276e67,Jessica-Rose Clark,"5'5""",135,64,1987,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,4,5,-1,-1
0e21976afc92e4d1,Magnus Cedenblad,"6'5""",185,79,1982,2.38,0.51,3.02,0.4,2.87,0.64,0.66,1,4,2,2,-1
99a86b134dccc166,Edgar Cardenas,,145,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
af9efbfd63d39734,Chelsea Chandler,"5'8""",145,68,1990,3.12,0.45,3.06,0.42,0.78,0.33,0.33,0,1,1,0,-1
c0d5c0c95c59050b,Ariane Carnelossi,"5'2""",115,61,1992,3.04,0.4,4.72,0.43,1.62,0.55,0.08,0.3,2,2,0,-1
4e6738062d469256,Sedriques Dumas,"6'2""",185,79,1995,1.64,0.56,1.56,0.5,0.63,0.5,0.33,0.6,2,1,1,0
cc2ad11b1f9d818b,Drew Dimanlig,,185,,  --,3.7,0.73,3.17,0.2,0,0,0,0,0,2,-2,-1
4ae4049426e0161d,Alexis Dufresne,"5'9""",135,,1990,1.33,0.27,3.33,0.6,1.5,0.5,0.5,0,0,2,-2,-1
e0f959f65d0406b4,Isabela de Padua,"5'3""",125,64,1991,1,0.35,2.07,0.5,2,0.66,0,1,0,1,-1,-1
9eef6584fab21fbb,Cindy Dandois,"5'7""",135,,1984,3.13,0.32,3.4,0.58,5,0.55,0,0,0,1,-1,-1
77d7295d1b22c694,Alessio Di Chirico,"6'0""",185,74,1989,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0,4,7,-3,-1
e51ee8ded927fc51,Chris de la Rocha,"6'3""",250,80,1979,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1,1,3,-2,-1
6a2f7c151031653d,Rafael Dos Anjos,"5'8""",170,70,1984,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,21,13,8,-1
0d0351c20169a499,Jon Delos Reyes,"5'6""",125,67,1987,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,1,3,-2,-1
f7202b3130421d27,Victor Dias,"5'6""",125,69,1990,2.87,0.44,5.8,0.55,5,0.41,0,0,0,1,-1,-1
b0bd0c5425668b8f,Henrique da Silva,"6'3""",205,76,1989,3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,2,5,-3,-1
99506df1af6c8b3b,John Dodson,"5'3""",135,66,1984,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0,10,7,3,-1
e5c9de15bb58b1c6,Evan Dunham,"5'10""",155,70,1981,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1,11,9,2,-1
8f0d576beba1cfcd,Matt Dwyer,"6'4""",170,76,1989,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0,1,3,-2,-1
55ed59d541f8b90c,Rolando Dy,"5'8""",145,69,1990,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0,1,3,-2,-1
f2c91b67f71bbeab,Booker DeRousse,"6'2""",205,,1981,0,0,0,0,0,0,0,0,2,1,1,1
c3ded6f7155f9ea4,Alex Da Silva,"5'8""",155,73,1996,2.14,0.46,2.52,0.56,1.97,0.43,0.76,0.3,1,3,-2,-1
e979c76341f19b22,Tom Duquesnoy,"5'7""",135,68,1993,3.83,0.45,5.3,0.62,0.42,0.25,0.46,0,2,1,1,1
c8661e204c66f325,Mike Davis,,,,  --,0,0,0,0,0,0,0,0,1,0,1,1
a7ddae0be8b78147,Jessamyn Duke,"5'11""",135,73,1986,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,1,3,-2,-1
6ceff86fae4f6b3b,Jason DeLucia,"5'11""",190,,1969,0,0,0,0,0,0,0,0,2,2,0,-1
2d2239d0f6fa83dd,Rodolfo Marques Diniz,"5'6""",135,,1984,1.08,0.32,2.36,0.33,0,0,0.5,1.8,1,1,0,-1
08af939f41b5a57b,Beneil Dariush,"5'10""",155,72,1989,3.79,0.49,2.63,0.58,1.91,0.34,0.8,0.9,16,5,11,-1
6ad8e4296f7522d9,Igor Da Silva,"5'7""",125,69,2003,9.85,0.55,4.86,0.47,9.85,1,0,0,1,0,1,1
01f4bcd26ac08ad5,Israel Delgado,"5'10""",155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
7d8435c56043b0ae,Ante Delija,"6'4""",245,,1990,0,0,0,0,0,0,0,0,0,0,0,0
9d19d9e4aa2662e8,Nicolas Dalby,"5'11""",170,74,1984,3.93,0.43,3.39,0.52,1.18,0.31,0.62,0.1,6,3,3,0
e50cd77732d39967,Aisling Daly,"5'2""",115,64,1987,2.92,0.52,1.4,0.55,2.15,0.41,0.33,0.9,2,1,1,1
173acb3f920082b8,Roland Delorme,"5'9""",135,71,1983,2.28,0.44,4.32,0.4,2.51,0.34,0.42,1.6,3,3,0,-1
0d9312337fdce39a,Jordan Dowdy,,170,,  --,2.11,0.44,2.63,0.5,0,0,0,0,0,0,0,0
81b8b3fb019dc69d,Antonio Dos Santos,"5'10""",185,,1988,5.4,0.51,3.94,0.43,0,0,1,0,0,2,-2,-1
ce3b669e39418414,Damion Douglas,,170,,  --,0,0,0,0,0,0,0,0,1,0,1,1
6ad9058b7c7898b0,Tony DeSouza,"6'0""",170,70,1974,1.12,0.52,1.57,0.41,2.25,0.42,0.4,1.5,4,3,1,-1
2153a7f8396a46cc,Luiz Dutra,"5'11""",170,,1982,3.92,0.5,4.8,0.41,0,0,1,0,0,2,-2,-1
20697b334f6c0a45,Justin Davis,"5'11""",205,,1983,0,0,0,0,0,0,0,0,0,1,-1,-1
80d8aed0ca9b00f3,Montana De La Rosa,"5'7""",125,68,1995,2.47,0.37,3.06,0.42,1.94,0.31,0.64,0.9,5,4,1,0
cc351e408bbb7d43,Brandon Davis,"5'10""",135,72,1990,4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,3,7,-4,-1
a57cb948c4c70a47,Isaac Dulgarian,"5'7""",145,71,1996,7.29,0.66,0.42,0.71,3.13,1,0,0,1,0,1,1
42775dc893603154,Brian Davidson,"5'6""",145,,  --,0,0,0,0,0,0,0,0,1,0,1,1
f50d95223751e6ca,Russell Doane,"5'7""",135,70,1986,1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8,3,5,-2,-1
1db445a4468447d0,Matt Dixon,"5'10""",170,75,1995,1.97,0.43,4.56,0.37,3.06,0.3,0,0,0,1,-1,-1
3b6d84343579fd33,Marcos da Matta,"5'4""",145,,1973,0,0,0,0,0,0,0,0,0,1,-1,-1
570d40f993171b19,Danny Davis,"6'2""",170,,1982,0,0,0,0,0,0,0,0,0,1,-1,-1
8614b7134913f5d5,Jarjis Danho,"6'3""",265,74,1983,3.38,0.5,5.25,0.49,0.51,0.16,1,0,1,1,0,1
6b7c7460855dbbb9,Albert Duraev,"5'11""",185,75,1989,2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,3,2,1,-1
fa8b9e6b0c2269f8,Jason Dent,"5'10""",155,71,1980,2.01,0.39,3.7,0.62,0,0,0.26,1.4,1,3,-2,-1
6b453bc35a823c3f,Jack Della Maddalena,"5'11""",170,73,1996,7.2,0.53,4.83,0.67,0.27,0.2,0.82,0.3,7,0,7,9.7542144
0e2c2daf11b5d8f2,Issac DeJesus,,145,,  --,0,0,0,0,0,0,0,0,1,0,1,1
ec7f7263bf36579b,Rico DiSciullo,"5'8""",135,,1986,1.71,0.33,4.41,0.56,0,0,0,0,0,1,-1,-1
ad4e9055bf8cd04d,John Dixson,"6'0""",275,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
d3f5d33d61cd00c9,Norma Dumont,"5'7""",145,67,1990,3.41,0.49,1.99,0.66,1.39,0.64,0.72,0,6,2,4,2.4
dfae5da5676e4194,Chris Dempsey,"5'10""",185,72,1987,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0,1,3,-2,-1
676a2e5ec4d7338c,Eduardo Dantas,"5'10""",135,,1989,3.33,0.6,3,0.6,4,0.23,1,0,0,0,0,0
2482ef3331a82e75,Mark Dickman,"5'9""",145,,1984,0,0,0,0,0,0,0,0,0,0,0,0
6c9b66b43663f2f7,Viktoriia Dudakova,"5'5""",115,67,1999,1.41,0.59,1.8,0.42,4.82,0.55,0,0,2,0,2,0
1a50e734bb54861a,OJ Dominguez,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
327d5f279895110d,Roman Dolidze,"6'2""",185,76,1988,3.02,0.44,3.01,0.55,1.72,0.5,0.33,1.7,6,2,4,-1
5159e6ee100c717e,Cedric Doumbe,"5'10""",170,,1992,0,0,0,0,0,0,0,0,0,0,0,0
7f6ed67d3ed3c036,Cody Durden,"5'7""",125,67,1991,3.13,0.49,2.94,0.52,5.41,0.5,0.8,0.4,5,2,3,2.88
ddbd0d6259ce57cc,Dave Dalgliesh,"6'2""",205,,1978,0,0,1.85,0.5,0,0,0,0,0,1,-1,-1
e4aaaa34535e32b6,Nick Denis,"5'7""",135,,1983,6.54,0.53,5.42,0.36,2.8,1,0.8,0,1,1,0,-1
4145caa2c999fbac,Dennis Dombrow,,145,,1986,0,0,0,0,0,0,0,0,0,1,-1,-1
a4dc47001f202bcd,Rodrigo de Lima,"5'7""",155,,1991,1.29,0.33,5.5,0.32,2.66,0.36,0,1.3,0,2,-2,-1
73eb2a552c92a821,Helio Dipp,"6'5""",185,,  --,0.6,0.25,1.8,0.62,0,0,0.5,0,0,1,-1,-1
cb6c45b26b0a877a,Adin Duenas,"5'6""",145,,1988,0,0,0,0,0,0,0,0,0,0,0,0
414bddf0c80c41e1,Josh Diekmann,"5'4""",246,,1976,0.28,0.05,8.17,0.25,0,0,0,0,0,1,-1,-1
a66395395b5f1394,Danny Downes,"6'0""",155,72,1986,1.66,0.34,3.53,0.37,0,0,0.37,0.5,1,3,-2,-1
706404da0775dcbc,Hugo Duarte,"6'0""",240,,1968,0,0,0,0,0,0,0,0,0,2,-2,-1
8355922d564b152c,Nate Diaz,"6'0""",170,76,1985,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,20,12,8,1
dbaaf42313af90fa,Joe Doerksen,"6'0""",185,75,1977,1.43,0.42,2.79,0.5,2.02,0.33,0.33,2.3,3,8,-5,-1
0d7b51c9d2649a6e,Dricus Du Plessis,"6'1""",185,76,1994,6.95,0.55,3.79,0.53,2.72,0.5,0.4,1.1,6,0,6,5.80608
f5f6419c5f00abad,Tyler Diamond,"5'7""",145,69,1991,3.4,0.47,2.53,0.44,3,0.75,0.7,0,0,1,-1,-1
a20d7dfaba74c067,Rodrigo Damm,"5'7""",155,71,1980,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,3,6,-3,-1
5f119b24c0f9679c,Peter Danesoe,"5'9""",125,68,2000,4.98,0.54,7.02,0.37,0,0,0.62,0,1,1,0,-1
1c610f900f9884ab,John Donaldson,"5'8""",145,,1992,1.21,0.23,4.22,0.51,0,0,0,0,0,0,0,0
5e7a48e469770615,Michael Diaz,,260,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
1a225f04aa6e0739,Kelly Dullanty,"5'8""",155,,1977,0,0,0.67,0.75,0,0,0.66,0,0,1,-1,-1
29b5d32584e02d8d,Antonio Duarte,"5'7""",135,,  --,4.55,0.4,4.18,0.57,0,0,0.6,0,0,1,-1,-1
ee5df903f80c6816,Eldo Xavier Dias,"5'11""",180,,1964,0,0,0,0,0,0,0,0,0,1,-1,-1
2549d63da9c456cb,Rick Davis,"5'9""",155,,  --,3.09,0.5,6.19,0.64,0,0,0,0,0,1,-1,-1
a6fd2173d5e2d7f0,Jason Day,"6'0""",185,72,1981,3.61,0.54,3.46,0.47,1.13,1,0,0,1,3,-2,-1
02f8fedc18cbd26c,Emily Ducote,"5'2""",115,63,1994,6.64,0.46,8.38,0.54,0,0,0.9,0,1,2,-1,0
fd406a32a6fb3a29,Chris Duncan,"5'10""",155,71,1993,5.08,0.46,3.74,0.49,3.63,0.39,1,0,3,1,2,0
6e9b5c74c0860deb,Marko Damiani,"6'0""",170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
9cfbfae5fa1fdd93,Geraldo de Freitas,"5'7""",135,72,1991,3.67,0.52,2.62,0.5,3,0.45,0.59,0,1,2,-1,-1
86f582852a5b240a,Mac Danzig,"5'8""",155,70,1980,3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,5,10,-5,-1
6cd3dfc54f01287f,Richard Dalton,"6'1""",205,,  --,1.2,0.69,3.27,0.25,1,0.11,0,0,0,1,-1,-1
a11a6ee8eeb03c18,Thomas Denny,"5'10""",170,,1971,2.36,0.45,4.69,0.4,1.48,0.17,0.42,1.5,0,4,-4,-1
99bd51917728c25d,Grant Dawson,"5'10""",155,72,1994,2.99,0.51,2.22,0.46,3.7,0.36,0.4,1.5,9,0,9,0
d2a9be6bf2de624c,Robert Drysdale,"6'3""",205,,1981,0,0,0,0,7.32,1,0,21.9,0,0,0,0
29b5791e51e7e832,Mike Dolce,"5'11""",185,,1976,0,0,0,0,0,0,0,0,0,0,0,0
5d7bdab5e03e3216,CB Dollaway,"6'2""",185,76,1983,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,11,9,2,-1
9edf2c9082cc2cd8,Blood Diamond,"5'11""",170,76,1988,3.12,0.55,2.17,0.48,0,0,0.73,0,0,3,-3,-1
6dab8ce5e4bffe77,LC Davis,"5'8""",135,69,1980,2.04,0.3,2.1,0.59,2.27,0.46,0.66,0.2,4,2,2,-1
9ada30894bf04e19,David Dvorak,"5'5""",125,68,1992,3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,3,3,0,-1
5cdf5339728f580d,Felipe dos Santos,"5'7""",125,70,2000,6.6,0.32,7.47,0.38,0,0,0,0,0,1,-1,-1
1d239d571e342453,Germaine de Randamie,"5'9""",135,71,1984,2.72,0.46,2.14,0.65,0,0,0.69,0.4,9,3,6,1
519e4fe37ce9ff75,Drew Dober,"5'8""",155,70,1988,4.48,0.39,4.5,0.51,0.69,0.17,0.56,0.1,13,8,5,0
f9c7fe2682af3802,Edson Drago,"6'4""",220,,1977,1.16,0.4,2.39,0.36,0,0,0.55,0,0,2,-2,-1
ac45450f75d14f16,Sarah D'alelio,"5'7""",145,,1980,2.4,0.33,0,1,0,0,1,0,0,1,-1,-1
ddf3e0ea10ea6d8c,Jorge de Oliveira,"5'8""",155,,1980,1.26,0.31,4.84,0.48,0,0,0.22,0,0,2,-2,-1
7bc96507e4b38d3b,Cody Donovan,"6'3""",205,74,1981,5.61,0.59,5.44,0.45,1.67,0.28,0,1.7,1,3,-2,-1
122ac9b816d8b71c,Shana Dobson,"5'6""",125,69,1989,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0,2,4,-2,-1
679a9054e2815943,Tomasz Drwal,"6'1""",205,76,1982,3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4,3,3,0,-1
75bbd2206a15319f,Edwin DeWees,"6'1""",185,,1982,1.53,0.33,6.19,0.39,2.18,0.66,0,3.3,0,4,-4,-1
914a897455693650,Carl Deaton,"5'7""",155,69,1989,1.53,0.31,1.85,0.61,0,0,0.5,0,0,2,-2,-1
bda04c573563cc2e,Todd Duffee,"6'3""",260,78,1985,5.93,0.37,2.87,0.56,0.72,0.25,0.9,0,3,3,0,0
033343da4c0cff8a,Carina Damm,"5'4""",135,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
c03520b5c88ed6b4,Merab Dvalishvili,"5'6""",135,68,1991,4.46,0.41,2.41,0.56,6.55,0.36,0.78,0.3,9,2,7,27.53029472
ea3dcc417c322064,Martin Day,"5'10""",145,73,1988,3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5,0,5,-5,-1
e5e148d4363deff8,Kyle Driscoll,"5'11""",145,74,1994,2.73,0.32,2.6,0.58,2,0.18,0,0,1,0,1,1
e780ccc79a209985,John Dowdy,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
eb42d4febfafefd1,Seth Dikun,"5'10""",135,69,1980,1.45,0.26,2.18,0.55,0,0,0.45,0.9,1,2,-1,-1
8126e4dff0cdf69e,Micol Di Segni,"5'3""",115,60,1987,7.47,0.4,5.87,0.33,0,0,0.37,0,0,1,-1,-1
c849740a3ff51931,TJ Dillashaw,"5'6""",135,67,1986,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,13,5,8,-1
a993ef2dd36cea5f,Lemont Davis,"5'8""",170,,  --,0.87,0.54,1.27,0.55,1,0.5,0,1,1,2,-1,-1
072a10e85f7d4bff,Milana Dudieva,"5'3""",135,,1989,0.87,0.31,3.43,0.58,2.34,0.45,0,0,1,2,-1,-1
6967153c7edb4d87,Ozzy Diaz,"6'4""",185,79,1990,1.65,0.32,3.91,0.44,0,0,0,0,0,1,-1,-1
32c355b04fc57f3a,Marc Diakiese,"5'10""",155,73,1993,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0,7,7,0,-1
bd532e9a2b93870c,Melissa Dixon,,135,,1991,0,0,0,0,0,0,0,0,0,0,0,0
b05086131c6f5dc5,Derek Downey,"6'1""",185,,1980,0.32,1,3.36,0.12,2.4,0.16,0,0,0,1,-1,-1
